dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,y
0.66068906,0.6815977,0.75787145,0.74573976,0.76205736,0.77565885,0.6595572,0.8127708,0.74718285,0.9872714,0.8705117,0.67660236,0.011255526,0.0022774087,0.5441,0.98431814,6.0
0.66097367,0.6729268,0.73718387,0.76247996,0.72176605,0.7412606,0.6592057,0.8129459,0.7899829,0.9890631,0.9064674,0.71461046,0.010862708,0.0025056533,0.5926031,0.99633414,6.0
0.6609974,0.68030727,0.73929495,0.75983787,0.72676927,0.74590105,0.66258055,0.81296045,0.67236805,0.9796573,0.87632626,0.7106894,0.010901675,0.002481405,0.5875368,0.997646,6.0
0.66116345,0.68822503,0.7810452,0.72033066,0.8174787,0.81385845,0.659815,0.8130626,0.76562124,0.9878791,0.84534675,0.63719976,0.011678416,0.0020525735,0.4952451,0.99493366,6.0
0.6611872,0.67820865,0.72222245,0.7790681,0.6893422,0.7081622,0.6625571,0.8130772,0.7727484,0.980254,0.88520646,0.7434629,0.010578676,0.0026874738,0.63032544,0.9949544,6.0
0.6612109,0.6921801,0.75744456,0.7432205,0.76439494,0.77746344,0.6613384,0.8130918,0.6218478,0.9837311,0.83019626,0.6778906,0.011236361,0.0022839196,0.5457218,0.9939133,6.0
0.66137695,0.6686931,0.7045178,0.7995801,0.65191853,0.6619789,0.66019,0.8131939,0.76394755,0.9874232,0.9251025,0.7791196,0.010244049,0.002922804,0.6780206,0.99320245,6.0
0.6614007,0.693944,0.7765967,0.7237633,0.8082803,0.80812347,0.6608228,0.81320846,0.71591115,0.9857105,0.8238581,0.64490694,0.011590081,0.0020948846,0.50468683,0.99761957,6.0
0.6614955,0.6812696,0.7421922,0.757966,0.7318424,0.75049186,0.66094,0.8132669,0.7157782,0.9856476,0.8734905,0.705828,0.010945381,0.0024505425,0.5812754,0.9962357,6.0
0.66154295,0.685119,0.75055504,0.7499595,0.7494473,0.76558506,0.66276807,0.813296,0.79117763,0.98066056,0.8582805,0.6905783,0.01110058,0.0023583337,0.56177783,0.99517393,6.0
0.6615904,0.6813951,0.7016619,0.803866,0.64519536,0.6525592,0.6623696,0.8133252,0.80007386,0.9819069,0.87318325,0.7852406,0.010186467,0.0029639325,0.6863278,0.9912593,6.0
0.66175646,0.6878903,0.7878304,0.7137726,0.8333412,0.8232586,0.6610806,0.81342727,0.7471816,0.9859848,0.8478504,0.6265454,0.011792021,0.0019932555,0.4822846,0.9977507,6.0
0.66185135,0.6898282,0.7657956,0.7362611,0.7814871,0.79010195,0.66218215,0.8134856,0.7887172,0.9831622,0.84052116,0.66386676,0.011378563,0.0022013173,0.5281503,0.99270207,6.0
0.66213596,0.6848062,0.7613366,0.73891693,0.7735232,0.78433204,0.6611275,0.8136606,0.6181822,0.9869178,0.8607265,0.67195034,0.011289211,0.0022474313,0.53825635,0.9981343,6.0
0.6622546,0.68113416,0.7634057,0.73794913,0.77690935,0.78681,0.66047126,0.81373346,0.6802947,0.98909646,0.87560207,0.6684406,0.011325267,0.002226871,0.5338609,0.9956415,6.0
0.66232574,0.67965657,0.75311714,0.74753726,0.7548826,0.7699987,0.6602369,0.8137772,0.7778002,0.9899565,0.8817051,0.68675965,0.011131806,0.0023340047,0.5569295,0.99722296,6.0
0.6624443,0.67919403,0.7455714,0.7553075,0.7382967,0.7561723,0.6612447,0.8138501,0.7076923,0.9874536,0.8838236,0.7005851,0.010988549,0.0024166615,0.57454747,0.9970527,6.0
0.66270524,0.69437015,0.7593549,0.7450451,0.7644522,0.7775074,0.66447896,0.81401044,0.73439854,0.9791381,0.82483643,0.67602235,0.011240056,0.0022700264,0.54337025,0.9884131,6.0
0.66272897,0.676862,0.73691404,0.764856,0.71903205,0.73867595,0.662229,0.814025,0.80284315,0.98548895,0.8939197,0.71695095,0.010821174,0.0025163644,0.595634,0.9961507,6.0
0.6629187,0.69564074,0.77156067,0.7307044,0.79436064,0.799017,0.66316646,0.8141416,0.59642047,0.9833958,0.82045114,0.6549862,0.011462989,0.0021486827,0.51711833,0.99611837,6.0
0.66296613,0.68285406,0.74537086,0.7583014,0.73490673,0.7532107,0.6646664,0.8141707,0.73547304,0.97934437,0.8701818,0.70149183,0.010973864,0.0024210683,0.5757093,0.9911684,6.0
0.66296613,0.67935926,0.73563,0.76754785,0.71491605,0.7347177,0.662229,0.8141707,0.6573365,0.9861532,0.8842382,0.7196151,0.010792326,0.0025324028,0.5990903,0.993288,6.0
0.66308475,0.67784524,0.72833663,0.7737143,0.70100945,0.7207162,0.6623696,0.81424356,0.78051215,0.98609114,0.8906426,0.7336273,0.010653972,0.002620236,0.61737865,0.9976531,6.0
0.6631559,0.67757434,0.75673246,0.7454224,0.76116425,0.77496433,0.66091657,0.81428725,0.6586395,0.9903728,0.89189726,0.68113554,0.011181573,0.0022991041,0.54981387,0.9957883,6.0
0.6633457,0.67747086,0.7276617,0.7762763,0.69777006,0.71730787,0.66328365,0.81440383,0.7333052,0.9842621,0.8927166,0.7352023,0.010636064,0.0026296636,0.61944574,0.9936217,6.0
0.6635354,0.6739463,0.7309763,0.77206045,0.70543915,0.72528505,0.6612212,0.8145203,0.8045469,0.9905799,0.90764374,0.7290432,0.010693906,0.0025902237,0.6113753,0.9960257,6.0
0.66355914,0.6848932,0.77216476,0.73145676,0.7941493,0.79887456,0.6623462,0.8145349,0.721416,0.9874852,0.8632909,0.65458995,0.011460355,0.002145239,0.51662785,0.99440056,6.0
0.66367775,0.67574,0.7161131,0.78957576,0.6729849,0.6891747,0.66403365,0.81460774,0.8203528,0.98309475,0.9005193,0.75817484,0.010414281,0.0027774624,0.64986,0.9926555,6.0
0.6637489,0.6828078,0.7470666,0.7552509,0.73997086,0.75761735,0.6637993,0.81465137,0.7680597,0.98394805,0.8719757,0.69919133,0.010989048,0.00240552,0.5727632,0.99713266,6.0
0.6638201,0.6763522,0.73912555,0.76447916,0.7217771,0.7412709,0.6627915,0.81469506,0.7422793,0.9869669,0.89829683,0.7139453,0.01083975,0.0024954283,0.59174263,0.9944049,6.0
0.6639861,0.6777197,0.7364555,0.76622653,0.71714044,0.73686695,0.66300243,0.814797,0.68526167,0.9868405,0.89303607,0.71912605,0.010786624,0.0025271506,0.5984553,0.99763393,6.0
0.6640098,0.692332,0.77516675,0.7281971,0.8013585,0.8036616,0.66487736,0.8148115,0.7292801,0.98166883,0.835213,0.649918,0.011506456,0.0021180918,0.5108556,0.9969654,6.0
0.664081,0.68902004,0.7543681,0.7504228,0.75308627,0.7685523,0.66377586,0.8148552,0.6274489,0.9849413,0.848152,0.68630457,0.011117941,0.0023277653,0.5563527,0.99140733,6.0
0.664081,0.7008125,0.7625413,0.74185795,0.7715199,0.78284854,0.667057,0.8148552,0.60661876,0.97581446,0.80341214,0.67179745,0.011270007,0.0022427447,0.5380646,0.992815,6.0
0.6641047,0.6775634,0.739614,0.76333565,0.7234785,0.74286175,0.6639399,0.81486976,0.7666781,0.98454916,0.89392316,0.7133291,0.010842941,0.0024910201,0.59094584,0.9969746,6.0
0.6641996,0.68236625,0.74534595,0.757298,0.7359407,0.75411916,0.66328365,0.814928,0.64010704,0.9866499,0.87466985,0.70281047,0.0109476,0.0024264923,0.5774,0.9977024,6.0
0.6643419,0.6816902,0.75116396,0.7521566,0.747726,0.7641641,0.6641274,0.8150154,0.6420164,0.9846878,0.87767655,0.6923451,0.011052836,0.0023631768,0.5640256,0.99616784,6.0
0.6645791,0.6839639,0.7458227,0.7578236,0.7358977,0.7540814,0.6642446,0.81516093,0.7818118,0.9850228,0.8690677,0.70232576,0.010948547,0.0024227616,0.57677835,0.9961535,6.0
0.6645791,0.6856485,0.74726945,0.758613,0.73661804,0.7547118,0.66684604,0.81516093,0.7417016,0.97778386,0.862385,0.6996744,0.010975444,0.0024067184,0.5733815,0.9901055,6.0
0.6647214,0.67833745,0.7449,0.7582681,0.7344356,0.75279534,0.66307276,0.8152482,0.76129526,0.98870015,0.89204556,0.7041691,0.010928426,0.0024336544,0.5791439,0.99791574,6.0
0.6647689,0.6726273,0.69886327,0.8079586,0.6387698,0.6431841,0.66330713,0.81527734,0.7478372,0.9881759,0.91575414,0.79455584,0.010071785,0.0030199294,0.6990376,0.9988115,6.0
0.6647689,0.6783396,0.7287636,0.7759647,0.6992342,0.7188555,0.66403365,0.81527734,0.6499829,0.9861422,0.8921353,0.7345836,0.010627521,0.0026225464,0.61863345,0.9957183,6.0
0.6648637,0.7042963,0.7423037,0.7655179,0.72409284,0.7434329,0.667057,0.8153355,0.73258716,0.97799075,0.7921356,0.70911294,0.010877212,0.0024635117,0.5855038,0.9861388,6.0
0.6649349,0.7010547,0.79861563,0.7091104,0.851649,0.8333978,0.66628355,0.81537914,0.6977145,0.98033464,0.8041822,0.61213523,0.011922104,0.0019105809,0.46492434,0.993162,6.0
0.66510093,0.686634,0.7698761,0.7345958,0.7879357,0.7946293,0.66543984,0.81548095,0.7053344,0.98314416,0.85955954,0.66005886,0.011384505,0.0021733514,0.5234108,0.9964556,6.0
0.665267,0.69040513,0.7663477,0.7388314,0.7791492,0.7884289,0.66447896,0.8155828,0.6190064,0.98628825,0.8451628,0.6663361,0.0113154035,0.0022089316,0.53123105,0.9946231,6.0
0.66538554,0.6952466,0.7866372,0.7196542,0.8246428,0.81817824,0.6654164,0.8156555,0.7084838,0.98400277,0.8268323,0.63205653,0.011689622,0.002016795,0.48897547,0.9952822,6.0
0.66540927,0.6823894,0.7528537,0.75587964,0.74554175,0.76234424,0.6637993,0.8156701,0.72243464,0.9885872,0.8770674,0.6903832,0.011061796,0.0023493061,0.5615298,0.9848613,6.0
0.6655279,0.6837349,0.7649968,0.74088985,0.7753156,0.78564835,0.66445553,0.81574273,0.82355654,0.98708206,0.87192535,0.668953,0.011284743,0.002223492,0.53450185,0.99335635,6.0
0.66581255,0.69785285,0.7947896,0.71993315,0.8335283,0.8233659,0.6693772,0.81591725,0.6318841,0.974212,0.8178363,0.6191422,0.011831539,0.0019463331,0.47334152,0.9749417,6.0
0.66585994,0.6941092,0.7620667,0.7455476,0.7668578,0.7793443,0.6688382,0.81594634,0.68769133,0.9758303,0.83210367,0.67442495,0.011223288,0.0022545285,0.54136235,0.98944974,6.0
0.6660023,0.6785367,0.73736125,0.7675997,0.71670175,0.73644507,0.66529924,0.81603354,0.7828431,0.9860487,0.89389896,0.7195241,0.010761933,0.00252527,0.59897214,0.99766284,6.0
0.6661209,0.68344754,0.739332,0.7660853,0.7203457,0.7399221,0.6652758,0.81610626,0.6787516,0.98644465,0.87429,0.7159508,0.010796053,0.0025028866,0.5943382,0.9966092,6.0
0.66619205,0.679694,0.73772275,0.76846313,0.7162061,0.7359671,0.66630703,0.81614983,0.77707326,0.9837687,0.8895757,0.71904206,0.0107647395,0.0025218704,0.59834635,0.9949605,6.0
0.66628695,0.68050545,0.74315023,0.7631523,0.72744536,0.74651945,0.6656508,0.816208,0.71778107,0.9858612,0.8864778,0.709016,0.010863438,0.0024599186,0.585379,0.994436,6.0
0.6666902,0.69285285,0.7834399,0.72450155,0.8150891,0.8123894,0.6672679,0.81645507,0.6591084,0.98248285,0.83856964,0.63863736,0.011601779,0.0020505167,0.49700215,0.9939091,6.0
0.6667139,0.6794693,0.73627263,0.7697418,0.71337134,0.73321104,0.665393,0.81646955,0.6383594,0.98777056,0.89157313,0.72231627,0.010727156,0.0025411004,0.60260147,0.9971763,6.0
0.6667139,0.6766627,0.7328803,0.77294767,0.7065621,0.7264267,0.6661195,0.81646955,0.7562741,0.98574364,0.9030788,0.7287478,0.010664289,0.0025813605,0.6109891,0.9981227,6.0
0.66678506,0.67723525,0.7338137,0.7727343,0.70776004,0.7276374,0.665393,0.8165132,0.766429,0.9879688,0.9008687,0.7270466,0.010680135,0.0025705195,0.6087668,0.9963114,6.0
0.66683245,0.67465764,0.72245526,0.78578615,0.6831275,0.70114833,0.6657211,0.8165422,0.8073667,0.987185,0.9116363,0.7490169,0.010468711,0.0027104132,0.63767624,0.99414444,6.0
0.66692734,0.69112307,0.7328189,0.7732721,0.7061733,0.7260322,0.6672445,0.8166003,0.7351088,0.9832073,0.84571713,0.7290883,0.010658803,0.0025830334,0.6114343,0.9980916,6.0
0.66704595,0.69179475,0.76755714,0.741128,0.7778614,0.7875001,0.6683929,0.816673,0.8116373,0.9803513,0.8433574,0.6660142,0.011299841,0.002203677,0.530829,0.9905483,6.0
0.66704595,0.7016119,0.7629049,0.7489922,0.7639411,0.77711457,0.6684163,0.816673,0.6741523,0.9802864,0.8062343,0.6741442,0.011213668,0.002250586,0.5410096,0.9815085,6.0
0.66704595,0.70497125,0.80770034,0.70857656,0.8627907,0.839226,0.66926,0.816673,0.6850993,0.977953,0.7938857,0.59975237,0.012043405,0.0018422492,0.45016178,0.97821254,6.0
0.66704595,0.6885829,0.7526674,0.7557483,0.74548185,0.7622941,0.66773665,0.816673,0.6488755,0.9821704,0.8558488,0.6923884,0.011024039,0.0023579386,0.56408083,0.9906907,6.0
0.6670697,0.68471265,0.7600838,0.7467939,0.7633039,0.77662355,0.667971,0.81668746,0.71694577,0.98158616,0.87118363,0.6791466,0.011160912,0.0022796856,0.54730445,0.9950356,6.0
0.6674492,0.6801212,0.71414334,0.79511565,0.66581774,0.6802926,0.6669867,0.8169198,0.794055,0.98537487,0.890445,0.7661621,0.010302471,0.002821261,0.6605507,0.9955717,6.0
0.66780496,0.6978022,0.78314614,0.72716784,0.8115305,0.8101747,0.66815853,0.8171376,0.5595981,0.9831075,0.82194877,0.6402192,0.011572101,0.0020572243,0.49893755,0.9906121,6.0
0.66780496,0.68912023,0.765836,0.7416825,0.77533907,0.7856655,0.6685335,0.8171376,0.75308245,0.98206764,0.8552789,0.66977066,0.011251833,0.0022238183,0.53552526,0.9958997,6.0
0.6678761,0.6922561,0.7579799,0.75361663,0.7535229,0.768905,0.6674085,0.81718117,0.59092975,0.98538816,0.84323794,0.6836994,0.011104989,0.0023048008,0.55305403,0.98468125,6.0
0.66792357,0.68748844,0.7718856,0.7376105,0.7866676,0.79374903,0.66860384,0.81721026,0.716218,0.9822018,0.86192524,0.6594101,0.011361225,0.0021643403,0.52260476,0.99145156,6.0
0.6680422,0.6761276,0.7290126,0.7806237,0.69492835,0.71426964,0.6682757,0.81728286,0.6836082,0.98344064,0.9080739,0.7375512,0.010565744,0.0026341055,0.62253284,0.99285257,6.0
0.66839796,0.68195224,0.7161572,0.79449564,0.668455,0.68360317,0.6686741,0.8175005,0.6952195,0.98332286,0.88498384,0.76314735,0.010320929,0.0027990916,0.65650856,0.9943204,6.0
0.66846913,0.6832989,0.7243561,0.78670657,0.6842211,0.70239973,0.66907257,0.81754404,0.7896082,0.98241603,0.87970567,0.7470332,0.010471062,0.0026938657,0.63504744,0.9914127,6.0
0.66846913,0.6834729,0.74213624,0.7666659,0.72273207,0.7421655,0.66862726,0.81754404,0.7870906,0.9836502,0.8790073,0.71315163,0.0107997,0.0024806557,0.59071654,0.99452955,6.0
0.6685166,0.69000435,0.7579597,0.75059825,0.75679535,0.7715259,0.66804135,0.817573,0.62989473,0.9854082,0.8532597,0.6843832,0.011091179,0.0023075542,0.55391914,0.99480873,6.0
0.6685403,0.6814788,0.72650355,0.78286755,0.69013524,0.70904034,0.6685101,0.8175875,0.78316593,0.9841726,0.88719225,0.7429281,0.010509325,0.0026673204,0.62961906,0.9955446,6.0
0.668564,0.6782559,0.72431326,0.7868303,0.6840587,0.7022144,0.66759604,0.8176021,0.6975983,0.98677796,0.9003848,0.7472172,0.01046837,0.0026948361,0.6352911,0.99150175,6.0
0.66858774,0.68456507,0.7417799,0.76645994,0.72256494,0.7420093,0.668721,0.8176166,0.79969877,0.9837191,0.87487656,0.7139373,0.01079068,0.002485232,0.5917322,0.9964125,6.0
0.66870636,0.68860054,0.75807106,0.75180864,0.75559187,0.77056664,0.6695413,0.8176891,0.63716394,0.9817759,0.8591363,0.68437654,0.011089259,0.0023071389,0.5539108,0.99181736,6.0
0.66875374,0.6988713,0.7364682,0.7751278,0.7081631,0.7280431,0.6728224,0.8177181,0.73289776,0.97287345,0.81979203,0.72407115,0.010689142,0.002547627,0.60488623,0.9886937,6.0
0.66877747,0.68383837,0.7356633,0.7739786,0.7084645,0.72834593,0.66926,0.81773263,0.6344303,0.9827515,0.87817335,0.7256179,0.010673789,0.0025572334,0.60690254,0.9939923,6.0
0.6688012,0.6877163,0.7587576,0.7501103,0.75819737,0.77263683,0.66761947,0.8177472,0.821089,0.9873717,0.8628063,0.68324935,0.011099955,0.0023003216,0.5524848,0.99485624,6.0
0.6690384,0.6890762,0.7836729,0.7257707,0.8138107,0.81159747,0.6670804,0.8178922,0.62394446,0.9895325,0.85794115,0.6405466,0.011555112,0.0020568124,0.4993384,0.99689883,6.0
0.6691096,0.67720777,0.72527087,0.7846273,0.6871591,0.7057252,0.6676664,0.8179357,0.7535506,0.9880978,0.9058405,0.745926,0.010475137,0.0026852821,0.6335819,0.99616647,6.0
0.6691333,0.7032315,0.798405,0.7138495,0.8453193,0.82997394,0.67087716,0.8179502,0.76326656,0.9792677,0.80430436,0.6165071,0.011825088,0.0019266215,0.47017062,0.9929669,6.0
0.6692045,0.6899736,0.74823844,0.76174676,0.7343542,0.7527234,0.66876787,0.81799376,0.7161191,0.98529947,0.85476494,0.7026474,0.010897291,0.0024151218,0.5771908,0.9931939,6.0
0.6694179,0.683867,0.75867796,0.7508552,0.7572937,0.7719215,0.6675257,0.81812423,0.6656505,0.9893461,0.8793713,0.6840138,0.011085569,0.0023035952,0.5534518,0.9949277,6.0
0.66956025,0.6768521,0.7414913,0.7679133,0.7207666,0.7403198,0.6671976,0.8182112,0.82344145,0.9906563,0.9082534,0.7154795,0.010765442,0.002492659,0.59372777,0.9963106,6.0
0.6697026,0.68523234,0.7395438,0.77512926,0.7113963,0.7312673,0.6693538,0.81829816,0.65112334,0.9850551,0.8744906,0.71926796,0.010726602,0.0025157437,0.59863955,0.9831266,6.0
0.6697737,0.6776933,0.71811336,0.79323393,0.67163336,0.68752736,0.66930693,0.81834173,0.6817891,0.98538226,0.9052235,0.76071864,0.010329817,0.0027798892,0.65325844,0.99618447,6.0
0.66984487,0.7137523,0.804265,0.70821583,0.8593098,0.83743167,0.6713694,0.8183852,0.5616746,0.97987735,0.7676936,0.6078312,0.011917515,0.0018796932,0.45977694,0.9963539,6.0
0.67005837,0.68945825,0.72366506,0.78775936,0.6825036,0.70043087,0.6702678,0.81851566,0.6548555,0.9835091,0.8585015,0.7500656,0.0104265595,0.0027098246,0.6390675,0.99546075,6.0
0.67029554,0.67765474,0.71785027,0.7934278,0.67118275,0.68697524,0.670385,0.8186605,0.72169966,0.9838413,0.9064717,0.76179844,0.010314653,0.0027857649,0.6547028,0.9980181,6.0
0.67031926,0.6839309,0.7286487,0.7823683,0.6928528,0.7120216,0.66984594,0.818675,0.6512529,0.98539925,0.88096213,0.7406465,0.010513226,0.0026487412,0.6266088,0.99625033,6.0
0.67031926,0.70350796,0.7766418,0.7345763,0.7954662,0.79976,0.67373645,0.818675,0.608141,0.974682,0.8055826,0.6536487,0.011397853,0.0021273585,0.51546323,0.9946128,6.0
0.6703667,0.6916846,0.74105805,0.7707424,0.71742123,0.7371366,0.67308027,0.818704,0.7641442,0.9766117,0.85043603,0.717121,0.010740992,0.0025010637,0.5958544,0.99247813,6.0
0.67041415,0.69556695,0.78249925,0.7302788,0.80707175,0.8073536,0.67122877,0.818733,0.6499979,0.981838,0.8355798,0.6438542,0.0115037775,0.0020725974,0.5033939,0.9915474,6.0
0.67050904,0.71003836,0.81668687,0.7067077,0.8756109,0.84563524,0.67790824,0.818791,0.5645857,0.9638458,0.7821745,0.58906007,0.012131718,0.0017818249,0.43753007,0.971678,6.0
0.6705565,0.68054724,0.7253264,0.7877879,0.6841956,0.7023707,0.6708069,0.81881994,0.8326196,0.9833965,0.89514464,0.7473451,0.010447257,0.0026911385,0.6354605,0.9922388,6.0
0.6707462,0.74892384,0.7691475,0.7462293,0.7738322,0.7845597,0.68531424,0.8189358,0.6358477,0.94466364,0.6536435,0.6669433,0.011250688,0.0022019537,0.53198934,0.98368275,6.0
0.6707462,0.6743934,0.7179235,0.7956584,0.6691916,0.68451893,0.6691194,0.8189358,0.78024113,0.9885979,0.9209855,0.762133,0.01030711,0.0027869106,0.6551505,0.99347335,6.0
0.67076993,0.69328994,0.75313675,0.7590838,0.74242127,0.75971186,0.6706897,0.8189503,0.64983356,0.98431075,0.8450278,0.6953294,0.010955269,0.0023679535,0.5678291,0.99179566,6.0
0.67076993,0.70819515,0.79738504,0.7158208,0.8416493,0.8279498,0.6712756,0.8189503,0.7000124,0.98269176,0.7893172,0.6197204,0.011770322,0.0019409282,0.47403815,0.9949302,6.0
0.6708411,0.68119913,0.729502,0.7836557,0.6924941,0.7116306,0.67061937,0.81899375,0.665334,0.984702,0.89307815,0.739547,0.010518492,0.002640572,0.62516004,0.9921156,6.0
0.6711495,0.69038427,0.7755639,0.7387819,0.78937465,0.7956226,0.6708303,0.81918204,0.76839286,0.98497117,0.8570741,0.6563034,0.011360299,0.0021407562,0.51875,0.9883684,6.0
0.6713155,0.71189916,0.7713926,0.7405467,0.7827455,0.79099536,0.67415833,0.8192834,0.7601809,0.976268,0.7770446,0.66362494,0.011279994,0.002181924,0.52784884,0.99497664,6.0
0.6715053,0.6867353,0.7535662,0.75779736,0.74425507,0.7612635,0.67146313,0.81939924,0.6538449,0.98420525,0.8721776,0.69529927,0.010947977,0.002366287,0.56779057,0.9963072,6.0
0.6715053,0.6777197,0.7122071,0.8014446,0.65807015,0.6702696,0.6703616,0.81939924,0.7251849,0.987253,0.9087281,0.77442014,0.010186974,0.002866555,0.6716664,0.9973056,6.0
0.6715053,0.698999,0.77227145,0.7400224,0.78431463,0.79210263,0.67244744,0.81939924,0.6546756,0.98149014,0.8247105,0.6622983,0.011292151,0.002174019,0.52619654,0.9946752,6.0
0.67157644,0.670783,0.7217103,0.79044235,0.6779475,0.6951174,0.6686741,0.81944263,0.67912227,0.9921386,0.9380111,0.7555133,0.010360428,0.0027416898,0.6463111,0.99865675,6.0
0.67167133,0.72002953,0.7976791,0.7183189,0.83882785,0.8263739,0.67715824,0.81950057,0.7949858,0.9690608,0.74919266,0.6201101,0.01175602,0.0019414697,0.4745078,0.98984176,6.0
0.6717899,0.68907505,0.74463785,0.76768106,0.72434574,0.7436675,0.67270523,0.8195729,0.673771,0.9815651,0.8635,0.7119279,0.01077789,0.0024661724,0.58913535,0.995076,6.0
0.6720034,0.6850143,0.75968206,0.7538605,0.75509846,0.77017176,0.6701272,0.81970316,0.6970494,0.9892813,0.88006085,0.68483174,0.011050145,0.0023032974,0.55448705,0.9919656,6.0
0.6720271,0.69280547,0.7762234,0.7385129,0.7904142,0.7963363,0.67188495,0.8197177,0.788015,0.98448116,0.84940976,0.6560434,0.011353775,0.002137669,0.5184278,0.9900324,6.0
0.6720271,0.68873596,0.7589083,0.75290686,0.7553003,0.7703334,0.671674,0.8197177,0.75264734,0.9850636,0.8653151,0.6862342,0.011035426,0.002311499,0.5562634,0.9966778,6.0
0.67207456,0.68734634,0.7518719,0.7602864,0.7397868,0.757459,0.67214274,0.8197466,0.64753604,0.9839005,0.870907,0.6989484,0.010905082,0.0023869711,0.5724524,0.9959449,6.0
0.672122,0.6859855,0.76145977,0.7518401,0.7592316,0.7734517,0.67073655,0.8197755,0.8094988,0.98791957,0.8764189,0.68179435,0.011080359,0.0022852574,0.5506459,0.9930225,6.0
0.672288,0.70484793,0.77756864,0.7398401,0.7903606,0.7962996,0.67673635,0.81987685,0.5701063,0.9718977,0.80445,0.6540106,0.011372956,0.0021257652,0.5159109,0.9836809,6.0
0.6724066,0.68435585,0.7538652,0.7585464,0.7437766,0.7608599,0.671135,0.8199492,0.7310444,0.98760283,0.8835287,0.6956728,0.010934881,0.0023666976,0.5682672,0.9962213,6.0
0.6724778,0.6785235,0.74150133,0.7707107,0.71792233,0.7376168,0.67087716,0.8199926,0.6492315,0.98851365,0.90743494,0.71847045,0.010706251,0.00250491,0.5976045,0.99773866,6.0
0.6725015,0.6853711,0.7288397,0.78869593,0.6869635,0.7055055,0.671674,0.820007,0.6290394,0.9863736,0.87964886,0.742567,0.010473143,0.0026561287,0.62914246,0.98598397,6.0
0.6725015,0.7004756,0.7725304,0.74092203,0.7835675,0.7915764,0.67486143,0.820007,0.62349045,0.9776032,0.8211092,0.6628384,0.011275854,0.002175221,0.52686894,0.99454015,6.0
0.67254895,0.6915228,0.7515986,0.76261806,0.73703176,0.7550728,0.6731037,0.82003593,0.74549437,0.9825603,0.8554389,0.6999274,0.010890311,0.0023918825,0.57370526,0.9919011,6.0
0.67271495,0.682134,0.7460857,0.7669373,0.726651,0.7457927,0.67230684,0.8201372,0.7782486,0.98521465,0.89314324,0.7101992,0.010785648,0.0024536876,0.5869042,0.99589425,6.0
0.67304707,0.68529403,0.7464255,0.7665704,0.7273916,0.7464703,0.67218965,0.82033974,0.7473346,0.98645437,0.88107103,0.70991194,0.010785122,0.0024512475,0.5865339,0.9969446,6.0
0.6730708,0.6829025,0.7495396,0.76445967,0.7329022,0.75143677,0.6726818,0.82035416,0.64635265,0.9851612,0.8907574,0.70421463,0.0108418055,0.0024166396,0.5792024,0.9941531,6.0
0.6730708,0.68366885,0.7594532,0.7534507,0.75529724,0.770331,0.67233026,0.82035416,0.6787737,0.9861315,0.88765794,0.6863131,0.01102379,0.0023099033,0.55636346,0.99690765,6.0
0.6730945,0.6861055,0.73812693,0.7784131,0.7066337,0.72649926,0.67415833,0.82036865,0.7510078,0.98116213,0.87792027,0.7254433,0.010631824,0.0025468224,0.6066748,0.98868376,6.0
0.6731419,0.6942358,0.78750926,0.72649735,0.8172356,0.8137096,0.6725646,0.82039756,0.7613156,0.98568076,0.8461032,0.63816154,0.011537286,0.0020364022,0.49642032,0.9973721,6.0
0.6734503,0.6891169,0.74095803,0.7749893,0.7130242,0.73287076,0.67488486,0.8205855,0.7623138,0.98014635,0.8666868,0.7204889,0.010676607,0.002515314,0.6002255,0.9909242,6.0
0.67349774,0.69859934,0.76415217,0.7501654,0.7639989,0.7771591,0.6747677,0.82061446,0.6199123,0.9805981,0.8301315,0.67841667,0.011101153,0.0022628824,0.5463846,0.99453336,6.0
0.6737586,0.6937711,0.7880083,0.7301084,0.81342614,0.81135845,0.6744161,0.8207734,0.7139897,0.9822807,0.849125,0.63793254,0.011533204,0.0020340593,0.49614042,0.98788774,6.0
0.67387724,0.708106,0.7964846,0.7213498,0.8336779,0.8234517,0.67603326,0.82084566,0.66092914,0.9781738,0.7955802,0.62415665,0.011686074,0.0019593176,0.4793933,0.99100035,6.0
0.6739247,0.6859205,0.7373504,0.7773735,0.70685244,0.7267208,0.67345524,0.8208746,0.80467147,0.98538154,0.8803509,0.72776955,0.010600893,0.0025595461,0.6097108,0.99603397,6.0
0.6740196,0.6847776,0.7383318,0.7756525,0.7095982,0.7294808,0.67479116,0.8209324,0.6926977,0.9819681,0.8851314,0.7260135,0.0106169805,0.002548387,0.6074184,0.99812037,6.0
0.6743279,0.82755786,0.7280779,0.7930787,0.6820203,0.6998737,0.6858299,0.8211202,0.68705976,0.95298475,0.4511782,0.7459575,0.01042291,0.002673735,0.63362354,0.9823872,6.0
0.67465997,0.6969588,0.77676946,0.73911023,0.7903245,0.7962748,0.6759161,0.82132244,0.72377235,0.9806422,0.83865935,0.6577015,0.01130807,0.0021421444,0.52048355,0.99490434,6.0
0.67473114,0.6947632,0.7795785,0.7378882,0.7948453,0.7993431,0.67390054,0.8213658,0.7295338,0.98637474,0.8472275,0.6529971,0.011358009,0.0021156159,0.51465744,0.99114555,6.0
